Python,Java,C++,SQL,Machine_Learning,Deep_Learning,NLP,Computer_Vision,AWS,Azure,Docker,Kubernetes,Git,Linux,Flask,Django,Pandas,NumPy,Scikit_Learn,TensorFlow,PyTorch,PowerBI,Tableau,Excel,MongoDB,MySQL,Internship_Months,Projects,Research_Papers,Open_Source,GitHub_Score,LeetCode_Rating,CGPA,AWS_Cert,Google_Cert,Microsoft_Cert,IBM_Cert,Cisco_Cert,Communication,Leadership,Teamwork,Problem_Solving,Career
1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,9,8,2,5,49,1012,8.28,0,0,0,0,1,6,10,9,9,ML Engineer
1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,9,2,7,76,1076,9.14,1,0,1,0,0,8,8,7,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5,9,3,0,91,1678,7.31,0,1,0,1,1,8,7,9,8,ML Engineer
1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,8,7,1,1,53,1697,8.91,1,0,0,1,0,6,5,7,10,ML Engineer
1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,6,1,4,68,1162,8.66,0,0,0,0,1,6,9,8,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,5,1,5,53,985,8.34,0,1,0,1,0,9,8,9,9,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,9,2,8,64,1220,8.31,1,1,0,1,0,9,8,8,8,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,5,5,2,2,48,1973,7.93,0,0,1,0,1,9,8,10,6,ML Engineer
1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,6,1,9,49,1704,7.31,0,0,1,0,0,7,8,7,6,ML Engineer
1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,10,0,10,71,1829,8.08,1,1,0,0,0,7,9,8,9,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,7,8,1,8,88,1400,8.55,0,0,0,0,0,9,7,10,6,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,6,3,7,47,1004,8.93,1,0,0,0,0,8,9,8,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,10,2,7,87,2124,7.98,0,0,1,0,1,10,7,6,7,ML Engineer
1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,6,7,2,5,85,1724,7.3,0,1,0,1,1,8,9,6,6,ML Engineer
1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,9,7,1,5,96,1629,9.03,0,1,1,1,0,7,7,6,7,ML Engineer
1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,3,9,0,7,83,1367,9.29,0,0,0,0,0,6,9,7,8,ML Engineer
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,10,10,1,5,91,2167,9.45,0,0,1,0,0,8,8,8,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,4,8,2,7,100,1064,7.88,0,1,0,1,0,7,6,8,8,ML Engineer
1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,4,9,3,2,46,1921,7.58,1,0,0,0,0,6,9,9,10,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5,6,0,9,68,1008,7.52,1,0,0,1,0,10,6,10,9,ML Engineer
1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,8,8,1,8,92,1510,7.7,0,0,1,0,1,8,5,9,8,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,10,3,0,52,966,8.1,0,0,0,1,1,9,5,8,6,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,6,10,0,10,88,1867,9.18,1,1,1,0,0,9,7,9,8,ML Engineer
1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,9,10,0,1,46,1004,8.46,0,0,1,0,1,8,8,8,9,ML Engineer
1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,5,7,3,0,79,1806,9.5,0,0,0,1,0,10,9,9,7,ML Engineer
1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,6,8,1,4,57,1676,7.26,0,0,1,0,0,10,7,7,6,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,6,1,5,62,1536,9.55,0,1,1,0,0,8,6,8,8,ML Engineer
1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,10,8,3,2,98,1963,8.49,0,0,1,1,1,8,8,7,10,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,7,4,3,4,73,1920,8.81,0,0,1,0,0,7,8,8,6,ML Engineer
1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,4,10,2,5,68,2117,7.6,1,0,1,0,1,6,9,9,6,ML Engineer
1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,5,74,2193,9.56,0,0,1,0,0,9,5,8,10,ML Engineer
1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,10,3,7,70,1251,9.49,1,1,1,0,1,8,9,9,10,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,7,4,0,6,84,1625,8.46,0,1,0,0,0,7,6,8,8,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,3,9,0,8,57,1157,9.59,0,1,1,0,0,9,7,7,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,3,9,0,6,59,1828,8.26,0,0,1,0,0,8,7,8,6,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,10,8,1,5,69,1305,7.85,0,0,0,1,0,7,7,8,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,8,6,3,0,91,2103,9.69,1,0,1,1,0,8,7,9,8,ML Engineer
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,6,3,5,62,1916,9.67,0,0,0,1,0,7,7,9,7,ML Engineer
0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,4,6,1,10,53,1765,7.26,0,1,0,1,1,8,8,6,6,ML Engineer
1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,9,6,3,8,74,1228,8.19,1,1,0,1,0,6,10,10,6,ML Engineer
1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,6,3,7,56,2055,7.29,0,0,0,0,1,10,7,9,6,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,3,9,1,1,64,1914,8.99,0,0,1,0,0,10,8,7,6,ML Engineer
1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,10,2,3,73,1350,9.21,1,1,1,1,1,8,9,7,6,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,8,7,3,7,94,1109,7.68,1,0,0,1,1,10,10,7,10,ML Engineer
1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5,5,2,8,49,1414,8.6,0,1,1,0,1,6,7,8,6,ML Engineer
1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,5,9,2,6,82,2127,7.57,1,0,0,0,1,6,5,7,8,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,10,4,2,10,92,1930,8.39,1,1,1,0,0,9,7,8,9,ML Engineer
1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,9,6,0,0,93,1689,7.24,1,0,0,1,1,10,5,8,9,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4,7,0,10,55,1730,9.3,1,1,0,0,1,6,8,9,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,6,5,2,10,76,1733,9.76,0,0,1,0,1,6,6,7,8,ML Engineer
1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,10,2,8,64,1574,9.72,1,0,0,0,0,9,10,6,8,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,8,10,2,6,59,1720,7.74,0,0,0,1,1,8,7,9,6,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,4,2,6,44,1750,7.38,0,1,1,1,0,10,10,10,6,ML Engineer
1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,10,9,1,10,66,1643,9.72,0,1,1,0,0,10,9,7,7,ML Engineer
0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,6,10,0,9,86,1367,8.91,0,1,0,1,0,9,8,6,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,6,5,0,6,56,949,8.77,0,1,0,1,1,8,9,6,9,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,10,7,1,7,98,2069,7.71,0,0,0,1,1,10,10,7,8,ML Engineer
1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,5,8,1,10,56,2044,7.56,0,0,0,1,1,9,10,10,10,ML Engineer
1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,8,6,2,1,83,939,7.25,0,1,0,0,0,8,10,7,7,ML Engineer
1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,4,10,3,6,54,1153,8.3,0,0,0,0,0,8,5,7,7,ML Engineer
1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,8,10,0,10,79,1735,8.8,0,0,0,0,1,7,10,8,8,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,8,10,1,5,60,1937,8.98,0,0,0,0,1,6,6,6,9,ML Engineer
1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5,4,2,5,76,1733,8.35,0,0,0,1,0,9,9,10,7,ML Engineer
0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,9,4,0,8,52,1457,8.39,0,1,0,0,0,10,9,7,6,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,5,8,2,10,100,2048,9.44,0,0,1,0,1,7,9,9,9,ML Engineer
1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,9,9,2,4,81,1375,7.97,0,0,0,0,1,8,6,8,10,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,7,1,0,68,1100,9.3,0,0,0,0,0,7,7,6,6,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,8,10,0,4,79,1822,7.61,0,1,1,1,1,9,5,8,9,ML Engineer
1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,9,1,7,83,929,9.39,1,0,0,0,1,7,9,7,6,ML Engineer
1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,6,3,0,41,1964,7.66,0,1,0,0,0,7,8,10,6,ML Engineer
1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,5,9,0,8,81,1296,8.98,0,0,0,0,0,10,6,10,9,ML Engineer
1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,3,7,1,2,50,1961,9.36,0,1,1,0,0,10,9,6,8,ML Engineer
1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,7,0,9,57,1753,8.03,0,0,1,0,1,10,9,10,10,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,9,7,2,7,95,2082,9.38,0,1,0,1,1,7,7,7,10,ML Engineer
1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,10,10,2,0,58,1363,7.78,0,0,0,0,0,7,10,8,9,ML Engineer
1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,10,6,3,4,81,1843,8.95,0,0,1,1,0,8,9,9,8,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,9,10,3,9,89,2145,8.36,0,0,0,0,1,10,7,8,9,ML Engineer
1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,8,10,1,5,49,1803,9.12,1,0,1,0,0,10,7,6,10,ML Engineer
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,10,9,1,0,61,1579,7.97,0,0,0,0,0,10,5,10,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,5,7,3,6,79,1931,8.55,0,0,0,0,0,8,7,8,10,ML Engineer
1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,5,10,2,8,58,1503,8.44,1,0,0,0,0,6,7,9,10,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,10,4,3,10,81,1231,7.94,0,0,0,0,0,6,6,6,7,ML Engineer
1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,5,9,3,6,77,984,9.57,1,0,1,0,0,10,7,7,10,ML Engineer
1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,10,8,3,2,67,2009,9.03,0,1,1,0,0,6,10,7,7,ML Engineer
0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,4,2,5,53,1595,8.58,0,0,1,1,0,7,6,10,8,ML Engineer
1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,9,9,2,6,95,1842,7.81,0,0,0,0,1,8,9,8,9,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,8,5,0,1,48,996,7.79,0,0,1,1,0,10,8,6,9,ML Engineer
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,8,7,2,5,71,1597,8.68,0,0,0,0,1,7,10,9,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,4,8,1,1,59,1666,8.48,0,1,1,1,0,7,8,9,10,ML Engineer
1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,4,10,0,5,85,1237,8.12,0,0,1,1,0,9,9,8,6,ML Engineer
1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,6,6,1,1,89,1138,7.59,0,0,0,0,0,7,5,6,8,ML Engineer
1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,5,5,3,10,65,1901,7.34,1,0,0,0,0,6,5,7,10,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,5,6,3,2,54,1054,9.35,0,1,0,0,0,10,10,6,6,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,5,10,1,3,84,1844,7.35,0,0,1,0,0,10,8,6,8,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9,2,8,100,1591,9.13,0,0,1,0,1,10,8,6,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,9,5,3,1,48,979,8.24,1,1,0,0,0,6,5,8,8,ML Engineer
1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,7,7,2,4,51,1715,8.5,1,0,1,0,0,7,8,9,6,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5,9,0,10,94,1811,9.13,0,0,0,0,0,6,9,8,9,ML Engineer
0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,5,10,3,9,61,2080,8.07,0,1,1,0,1,10,10,9,9,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5,5,2,10,47,1738,9.05,0,0,0,0,0,9,10,6,6,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,8,10,1,8,52,1336,8.46,0,0,0,0,0,10,9,6,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,4,6,3,4,56,1681,9.05,1,1,0,0,1,10,8,8,8,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,5,0,10,86,2036,9.35,0,1,1,0,0,6,9,9,9,ML Engineer
1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,6,7,0,8,80,1948,9.15,0,0,0,0,0,7,6,6,9,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,7,4,1,8,46,1814,9.79,1,0,0,0,0,7,7,8,7,ML Engineer
1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,9,8,2,2,81,1204,7.91,0,0,1,1,0,9,10,10,10,ML Engineer
1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,4,0,3,91,1369,9.07,0,0,0,1,0,10,7,7,7,ML Engineer
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,10,0,7,100,1762,8.69,0,1,0,0,1,8,7,8,7,ML Engineer
1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,10,9,1,10,53,1064,9.0,1,1,0,0,0,9,7,8,6,ML Engineer
1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,5,6,1,7,64,1245,7.6,1,0,0,0,0,7,9,9,7,ML Engineer
1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,5,6,3,10,90,1844,7.73,0,1,0,1,0,9,7,10,7,ML Engineer
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,90,1019,8.92,0,1,1,1,0,8,10,10,6,Cloud Engineer
1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,7,68,1085,8.4,0,0,1,0,1,8,7,6,10,Cloud Engineer
0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,8,68,1030,6.81,0,1,0,0,1,9,5,8,10,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,5,73,2133,7.4,1,1,0,0,0,6,5,7,10,Cloud Engineer
0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,0,96,1629,7.71,0,0,0,0,0,10,8,10,9,Cloud Engineer
0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,9,62,1234,9.4,1,0,0,0,1,6,6,9,6,Cloud Engineer
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,2,7,3,0,93,1029,8.26,0,0,1,0,0,7,10,10,10,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,5,41,1604,7.24,1,0,0,0,1,6,8,8,6,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,3,3,2,84,1835,7.51,0,0,1,0,0,8,9,6,9,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,1,70,1501,8.62,0,0,0,1,0,9,6,10,9,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,6,1,3,45,1202,7.67,1,0,1,1,0,6,5,10,8,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,78,1074,9.18,0,0,0,0,1,6,7,6,8,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0,10,40,987,8.97,0,1,1,0,1,9,9,10,9,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,5,42,1411,7.48,0,0,0,0,0,6,7,9,9,Cloud Engineer
0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,1,56,1439,7.39,0,1,0,1,0,8,6,10,10,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,5,87,2011,8.69,0,0,0,0,0,6,8,10,9,Cloud Engineer
1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,7,3,2,8,53,1711,8.3,1,0,0,1,0,7,8,9,9,Cloud Engineer
0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,3,94,922,9.25,0,0,0,0,0,6,8,9,9,Cloud Engineer
1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,8,8,0,4,75,1361,8.93,1,0,1,0,0,10,7,8,10,Cloud Engineer
0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6,3,2,3,89,2037,6.86,0,0,1,0,0,7,6,7,10,Cloud Engineer
0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,8,5,3,9,41,1538,9.07,0,0,0,1,0,9,6,10,6,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,5,3,9,52,1221,8.87,0,1,1,1,0,6,8,9,7,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,57,1916,6.94,0,1,0,0,0,8,9,9,8,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,8,3,5,96,1364,8.53,1,0,1,0,1,10,5,9,10,Cloud Engineer
1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,3,2,1,42,1189,7.9,0,0,0,0,1,8,8,9,8,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,5,7,0,10,95,2121,7.69,0,0,1,0,0,9,6,10,7,Cloud Engineer
0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,78,1273,7.45,0,0,0,0,1,9,8,8,8,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,4,2,7,73,1450,8.18,1,1,1,0,0,7,8,8,8,Cloud Engineer
0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,8,2,9,53,949,7.34,1,0,0,0,0,8,6,9,10,Cloud Engineer
0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,3,1,10,69,1326,9.3,1,1,0,0,1,10,7,6,6,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,7,1,4,93,1574,8.52,1,0,1,0,0,9,6,7,10,Cloud Engineer
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,6,0,10,91,1593,6.84,0,1,0,0,1,8,10,6,10,Cloud Engineer
0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,7,6,3,4,63,2076,9.16,0,0,1,1,0,8,10,10,7,Cloud Engineer
0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,6,68,1439,8.48,0,0,1,1,0,7,8,7,9,Cloud Engineer
